MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","사상","성인","일반","19","관리자","3등급","20241211","M","173.1","67.8","15.4","68","69","126","36.9","39.9",,,"9.1",,,,,,"22.6","60","62","9.6","260",,,,,,"58.8",,"48.0",,,,,,,,,,,,,,,,,
"2","사상","성인","일반","21","관리자","3등급","20241211","M","178","84.1","21.5","84","80","135","52.9","55.4",,,"13.5",,,,,,"26.5","53","52",,,,,,,,"65.9",,"43.0",,,,,,,,,,"0.331","0.563",,,,,,
"1","광주","성인","일반","28","관리자","3등급","20241211","M","168","69","20.2",,"75","130","43","47.7",,,"7.1",,,,,,"24.4","45","54",,"214",,,,,,"69.1",,"45.3",,,,,,,,,,"0.449",,,,,,,
"1","광주","성인","일반","28","관리자","3등급","20241211","M","170.2","71.6","18.4",,"70","119","46","53.6",,,"11.2",,,,,,"24.7","55","52",,"199",,,,,,"74.9",,"44.5",,,,,,,,,,"0.413",,,,,,,
"1","광주","성인","일반","61","관리자","2등급","20241211","M","164.4","59","16.9",,"98","159","39.9","40.7",,,"11.1",,,,,,"21.8","53","30",,"198",,,,,,"69.0",,"38.6",,,,,,,,,,"0.326",,,,,,,
"2","무안","성인","일반","24","관리자","참가","20241211","M","174.5","68.7","15.6","77.5","90","137","38.5","41.9",,,"-4.1",,,,,,"22.6","44",,,,,,,,,"61.0",,,,,,,,"121","45.1",,,"0.364","0.540",,,,,,
"3","창원","성인","일반","46","관리자","3등급","20241211","M","174.4","76.5","19.5","84","85","158","46.5","53.4",,,"12.9",,,,,,"25.2","45",,,"209",,,,,,"69.8",,,,,,,,"130","36.6",,,"0.398",,,,,,,
"1","KSPO아산(출장)","성인","출장","44","관리자","참가","20241211","M","179.9","99.9","32.9",,"82","129","51.2","55.9",,,"1.8",,,,,,"30.9","34",,,,,,,,,"56.0",,,,,,,,"118","34.1",,,"0.335","0.569",,,,,,
"1","포항","어르신","일반","68","관리자","2등급","20241211","M","175.3","73.4","23.1",,"86","149","40.1","45.7",,,"9.5",,,,,,"23.9",,,,,"27",,"115","5.01","20.83","62.3",,,,,,,,,,,,,,,,,,,"45.7"
"1","KSPO아산(출장)","성인","출장","39","관리자","참가","20241211","M","183.6","104.3","27.9",,"87","152","51.8","61.6",,,"5.6",,,,,,"30.9","48",,,,,,,,,"59.1",,,,,,,,"104","36.7",,,"0.406","0.573",,,,,,
"1","KSPO송파(출장A)","성인","출장","28","관리자","참가","20241211","F","163.1","58.2","31.8",,"78","139","27.4","31.8",,,"-15.4",,,,,,"21.9","12",,,,,,,,,"54.6",,,,,,,,"136","34.1",,,"0.349","0.427",,,,,,
"1","KSPO송파(출장A)","성인","출장","34","관리자","참가","20241211","M","177","85.3","33.8",,"99","154","35.7","36.3",,,"-1.5",,,,,,"27.2","41",,,,,,,,,"42.6",,,,,,,,"122","39.0",,,"0.419","0.492",,,,,,
"2","창원마산회원","어르신","일반","69","관리자","1등급","20241211","M","165.6","61.5","19.2","78","79","132","45.4","46.8",,,"22.7",,,,,,"22.4",,,,,"28",,"136","4.42","16.34","76.1",,,,,,,,,,,,,,,,,,,"46.8"
"1","오산","성인","일반","25","관리자","3등급","20241211","F","166.5","52.4","25.7","74.5","74","121","27.2","28.7",,,"23.1",,,,,,"18.9","26",,,"175",,,,,,"54.8",,,,,,,,"115","38.9",,,"0.343",,,,,,,
"1","오산","성인","일반","20","관리자","참가","20241211","M","172.7","84.7","26.9","99.4","80","130","47.6","52",,,"14.1",,,,,,"28.4","24",,"12.09","210",,,,,,"61.4",,,,,,,,"143","39.2",,,,,,,,,,
"1","KSPO아산(출장)","성인","출장","31","관리자","3등급","20241211","M","181.3","84.3","22.4",,"78","130","44.8","45",,,"11.1",,,,,,"25.6","39",,,,,,,,,"53.4",,,,,,,,"132","38.8",,,"0.408","0.625",,,,,,
"2","오산","성인","일반","51","관리자","3등급","20241211","M","171.8","69.5","16.5","81.7","89","143","45.8","47.7",,,"24.6",,,,,,"23.5","26",,,"190",,,,,,"68.6",,,,,,,,"134","36.2",,,"0.355",,,,,,,
"1","KSPO송파(출장A)","성인","출장","33","관리자","참가","20241211","M","174.6","63.4","18.1",,"87","157","41.6","44.1",,,"-5.5",,,,,,"20.8","43",,,,,,,,,"69.6",,,,,,,,"83","49.6",,,"0.327","0.626",,,,,,
"1","오산","성인","일반","29","관리자","참가","20241211","F","160.5","60.9","38","82.8","84","128","24.1","22.4",,,"1.6",,,,,,"23.6","19","15",,"140",,,,,,"39.6",,"30.8",,,,,,,,,,"0.567",,,,,,,
"1","화성","성인","일반","62","관리자","참가","20241211","F","160.1","70.4","36.1",,"76","127","26.8","25.3",,,"15",,,,,,"27.5","13","7","16",,,,,,,"38.1",,"25.6",,,,,,,,,,,,,,,,,
"4","강북","어르신","일반","70","관리자","1등급","20241211","M","164.7","71.00","28.5","93.8","84","143","39.7","40.5",,,"10.9",,,,,,"26.2",,,,,"32",,"132","4.7","19","57.0",,,,,,,,,,,,,,,,,,,"40.5"
"1","KSPO아산(출장)","성인","출장","36","관리자","3등급","20241211","M","158.1","61.8","22.2",,"97","142","32.4","33",,,"16.4",,,,,,"24.7","46",,,,,,,,,"53.4",,,,,,,,"108","44.3",,,"0.381","0.540",,,,,,
"1","KSPO송파(출장A)","성인","출장","28","관리자","참가","20241211","F","166.1","66.8","32.5",,"54","112","26.2","32.1",,,"3.2",,,,,,"24.2","17",,,,,,,,,"48.1",,,,,,,,"120","34.2",,,"0.384","0.390",,,,,,
"2","강북","성인","일반","60","관리자","참가","20241211","M","179.2","93.80","27.9","101.7","98","165","50.3","49.3",,,"16.6",,,,,,"29.2","31",,,"182",,,,,,"53.6",,,,,,,,"131","29.6",,,"0.363",,,,,,,
"5","KSPO송파별관(어르신)","어르신","일반","71","관리자","참가","20241211","M","163.7","75.7","30.6",,"73","143","34.9","36.5",,,"-7.8",,,,,,"28.2",,,,,"30",,"137","5.60","20.66","48.2",,,,,,,,,,,,,,,,,,,"36.5"
"1","창원마산회원","성인","일반","48","관리자","3등급","20241211","M","166.1","68.7","16.2","79.5","85","151","49.3","45.5",,,"12.4",,,,,,"24.9","39","24","11.24","206",,,,,,"71.8",,"36.8",,,,,,,,,,,,,,,,,
"2","KSPO송파","성인","일반","57","관리자","1등급","20241211","F","158.3","51.7","30.1","76.7","83","140","25.5","24.2",,,"19.7",,,,,,"20.6","20",,,"146",,,,,,"49.3",,,"99","120","137",,"34.4",,,,,"0.340",,,,,,,
"2","KSPO송파별관(어르신)","어르신","일반","67","관리자","3등급","20241211","M","166","61.2","21.2",,"82","139","43","38.8",,,"8.2",,,,,,"22.2",,,,,"28",,"104","5.79","20.72","70.3",,,,,,,,,,,,,,,,,,,"43.0"
"1","KSPO송파","성인","일반","35","관리자","2등급","20241211","F","154.4","46","18.9","68.4","79","134","24.5","24.8",,,"16.4",,,,,,"19.3","43",,,,,,,,,"53.9",,,"73","99","125",,"40.5",,,,,"0.365","0.441",,,,,,
"4","KSPO아산(출장)","성인","출장","29","관리자","참가","20241211","M","171.8","72.9","24.1",,"80","129","35.9","40.5",,,"-6.7",,,,,,"24.7","33",,,,,,,,,"55.6",,,,,,,,"105","45.1",,,"0.435","0.499",,,,,,
"2","달서","성인","일반","20","관리자","2등급","20241211","F","166.9","67.74","35.7","85.5","77","128","24.9","29.7",,,"18.7",,,,,,"24.3","42",,,"177",,,,,,"43.8",,,,,,,,"106","37.2",,,"0.315",,,,,,,
"2","달서","성인","일반","19","관리자","2등급","20241211","M","173.5","75.04","16.8","81.6","68","130","43.6","40",,,"16.1",,,,,,"24.9","59",,,"249",,,,,,"58.1",,,,,,,,"88","49.7",,,"0.223",,,,,,,
"8","전주","성인","일반","22","관리자","2등급","20241211","M","172.5","71.3","16.4","80.3","71","122","44.7","51",,,"12.5",,,,,,"24.0","53",,,,,,,,,"71.5",,,,,,,,"107","46.9",,,"0.342","0.656",,,,,,
"18","전주","성인","일반","21","관리자","2등급","20241211","F","163.8","64.7","32.1","88.4","90","127","31.3","30.9",,,"21.5",,,,,,"24.1","51",,,,,,,,,"48.4",,,,,,,,"122","35.5",,,"0.372","0.471",,,,,,
"1","KSPO아산(출장)","성인","출장","34","관리자","참가","20241211","M","179.7","71.2","21.7",,"79","128","43.3","46.4",,,"21",,,,,,"22.0","34",,,,,,,,,"65.2",,,,,,,,"120","42.6",,,"0.403","0.544",,,,,,
"3","전주","어르신","일반","67","관리자","3등급","20241211","M","169.1","71.3","22.8","85.6","83","151","38.1","40.7",,,"5.4",,,,,,"24.9",,,,,"28",,"128","4.35","18.28","57.1",,,,,,,,,,,,,,,,,,,"40.7"
"4","포항","어르신","일반","76","관리자","1등급","20241211","M","167.2","67.5","24.6",,"88","147","44.1","50.5",,,"18.1",,,,,,"24.1",,,,,"34",,"138","4.32","19.42","74.8",,,,,,,,,,,,,,,,,,,"50.5"
"2","달서","성인","일반","19","관리자","2등급","20241211","M","180.5","68.22","13.7","77.5","65","108","40.6","36.6",,,"18",,,,,,"20.9","50",,,"238",,,,,,"59.5",,,,,,,,"82","52.6",,,"0.255",,,,,,,
"2","달서","성인","일반","19","관리자","참가","20241211","M","183.9","74.22","11.6","77","63","119","29.9","35.9",,,"27.3",,,,,,"21.9","57",,,"242",,,,,,"48.4",,,,,,,,"86","51",,,"0.364",,,,,,,
"1","KSPO송파(출장A)","성인","출장","30","관리자","참가","20241211","M","159.1","59.5","24.5",,"99","137","38.7","38.4",,,"-0.1",,,,,,"23.5","32",,,,,,,,,"65.0",,,,,,,,"146","40.8",,,"0.294","0.465",,,,,,
"1","KSPO송파(출장A)","성인","출장","25","관리자","참가","20241211","F","160.4","63.6","35.6",,"77","138","26.6","29.7",,,"5.5",,,,,,"24.7","30",,,,,,,,,"46.7",,,,,,,,"120","35.0",,,"0.342","0.440",,,,,,
"1","KSPO송파(출장A)","성인","출장","30","관리자","3등급","20241211","M","175.3","77","24",,"70","127","40","43.7",,,"17.1",,,,,,"25.1","39",,,,,,,,,"56.8",,,,,,,,"110","43.5",,,"0.323","0.576",,,,,,
"7","성남","어르신","일반","84","관리자","3등급","20241211","M","157.7","46.5","20.3",,"84","155","25.7","27.5",,,"-2.5",,,,,,"18.7",,,,,"17",,"95","6.67","29.79","59.1",,,,,,,,,,,,,,,,,,,"27.5"
"1","KSPO아산(출장)","성인","출장","46","관리자","2등급","20241211","M","176.2","86.1","22.5",,"88","140","57.9","61.9",,,"10",,,,,,"27.7","40",,,,,,,,,"71.9",,,,,,,,"98","39.3",,,"0.329","0.521",,,,,,
"1","KSPO아산(출장)","성인","출장","35","관리자","2등급","20241211","M","181.8","89.9","22.6",,"99","151","50.5","65.5",,,"17.5",,,,,,"27.2","39",,,,,,,,,"72.9",,,,,,,,"100","41.3",,,"0.379","0.579",,,,,,
"4","서구(광주)","성인","일반","54","관리자","참가","20241211","F","157","51.4","28.2","77","91","126","16.2","18.5",,,"5.3",,,,,,"20.9","3","11","13.88","153",,,,,,"36.0",,"30.1",,,,,,,,,,,,,,,,,
"1","포항","성인","일반","55","관리자","2등급","20241211","F","162.5","56.3","23.5",,"84","150","27.3","30.8",,,"16.5",,,,,,"21.3","37",,,"153",,,,,,"54.7",,,,,,,,"94","34.6",,,"0.344",,,,,,,
"1","화성","성인","일반","22","관리자","참가","20241211","F","162.9","53.7","25",,"77","115","24.7",,,,"6.4",,,,,,"20.2","28","16",,,,,,,,"46.0",,"32.6",,,,,,,,,,"0.431","0.440",,,,,,
"3","창원","어르신","일반","79","관리자","3등급","20241211","M","162.8","74.7","34.3","105","86","153","33.8","33.3",,,"2",,,,,,"28.2",,,,,"29",,"121","7.28","25.5","45.2",,,,,,,,,,,,,,,,,,,"33.8"
"1","KSPO아산(출장)","성인","출장","32","관리자","2등급","20241211","M","172.3","70.8","16.2",,"67","144","47.4","39",,,"24.5",,,,,,"23.8","53",,,,,,,,,"66.9",,,,,,,,"105","44.8",,,"0.409","0.555",,,,,,
"1","수원","성인","일반","45","관리자","참가","20241211","M","174.1","82.1","30.6","92","72","133","47.8","51.7",,,"12.7",,,,,,"27.1","39",,,"169",,,,,,"63.0",,,,,,,,"105","39.3",,,"0.425",,,,,,,
"5","무안","성인","일반","19","관리자","1등급","20241211","F","164.4","53.1","20.2","66","61","107","26.7","32.5",,,"20.9",,,,,,"19.6","41",,,,,,,,,"61.2",,,,,,,,"133","37.5",,,"0.329","0.620",,,,,,
"1","천안","성인","일반","61","관리자","2등급","20241211","M","166.6","58.7","18.3",,"74","135","38.7","45.7",,,"8.2",,,,,,"21.1","41",,,,,,,,,"77.9",,,,,,,,"100","40.7",,,"0.311","0.465",,,,,,
"6","수원","성인","일반","26","관리자","3등급","20241211","M","183.3","75.8","19.6","80","69","119","43.5","48.9",,,"8.8",,,,,,"22.6","40",,,,,,,,,"64.5",,,,,,,,"144","40.3",,,"0.349","0.538",,,,,,
"1","KSPO송파(출장A)","성인","출장","62","관리자","참가","20241211","F","149.7","42.3","23.3",,"90","158","22.5","25.8",,,"24.8",,,,,,"18.9","3",,,,,,,,,"61.0",,,,,,,,"95","35.4",,,"0.387","0.402",,,,,,
"2","창원마산회원","성인","일반","22","관리자","3등급","20241211","M","169.8","63.6","17","74","90","119","39","43.6",,,"12.6",,,,,,"22.1","50",,,"242",,,,,,"68.6",,,,,,,,"133","44.6",,,"0.321",,,,,,,
"1","익산","성인","일반","20","관리자","참가","20241211","M","173.1","74.3","16.3","83","66","132","42.8","44.9",,,"-8.6",,,,,,"24.8","48","26","10.00",,,,,,,"60.4",,"38.6",,,,,,,,,,,"0.592",,,,,,
"2","KSPO아산","어르신","일반","72","관리자","3등급","20241211","M","168.7","59.3","19.6","91","86","153","32.1","32.1",,,"8.4",,,,,,"20.8",,,,,"18",,"117","5","20.7","54.1",,,,,,,,,,,,,,,,,,,"32.1"
"2","계룡","성인","일반","54","관리자","3등급","20241211","M","175.3","73.7","27.0",,"109","173","38.3","36.5",,,"12",,,,,,"24.0","27","21",,"194",,,,,,"52.0",,"34.7",,,,,,,,,,"0.369",,,,,,,
"1","KSPO송파별관(어르신)","어르신","일반","66","관리자","3등급","20241211","M","179.1","86","24.6",,"84","147","45.1","49.4",,,"5.8",,,,,,"26.8",,,,,"22",,"138","4.77","19.06","57.4",,,,,,,,,,,,,,,,,,,"49.4"
"6","KSPO송파별관(어르신)","어르신","일반","69","관리자","2등급","20241211","M","165.2","57.8","16.2",,"54","127","45.7","43.1",,,"9.8",,,,,,"21.2",,,,,"31",,"152","4.77","18.59","79.1",,,,,,,,,,,,,,,,,,,"45.7"
"1","고양","어르신","일반","77","관리자","2등급","20241211","M","163.7","66.7","24.7",,"86","182","35.4","36.7",,,"6.4",,,,,,"24.9",,,,,"25",,"101","5.90","24.84","55.0",,,,,,,,,,,,,,,,,,,"36.7"
"4","고양","어르신","일반","66","관리자","3등급","20241211","M","168","79.3","31.7",,"83","162","32.9","43.1",,,"2.1",,,,,,"28.1",,,,,"33",,"121","5.08","19.56","54.4",,,,,,,,,,,,,,,,,,,"43.1"
"1","순천","성인","일반","21","관리자","참가","20241211","M","182","66.1","20.3","85.4","76","143","35","44.6",,,"2",,,,,,"20.0","45",,,"212",,,,,,"67.5",,,,,,,,"119","47.3",,,"0.281",,,,,,,
"3","부천","성인","일반","62","관리자","1등급","20241211","F","157.9","60.8","32.0",,"67","119","30.6","34.7",,,"20.9",,,,,,"24.4","32",,,"149",,,,,,"57.1",,,"70","123","145",,"30.9",,,,,"0.418",,,,,,,
"4","동구(광주)","성인","일반","19","관리자","참가","20241211","F","164.4","63.5","32.7","83","60","102","26.1","23.1",,,"0",,,,,,"23.5","31","13",,"161",,,,,,"41.1",,"30.3",,,,,,,,,,"0.272",,,,,,,
"1","강릉","성인","일반","19","관리자","참가","20241211","M","180.4","64.4","10.7","74","99","138","45","47",,,"16.6",,,,,,"19.8","37","42",,"236",,,,,,"73.0",,"43.7",,,,,,,,,,"0.312",,,,,,,
"1","미추홀","어르신","일반","67","관리자","2등급","20241211","M","159","65.9","30.6","89.9","84","135","39.4","38.8",,,"16.4",,,,,,"26.1",,,,,"38",,"114","4.54","19.4","59.8",,,,,,,,,,,,,,,,,,,"39.4"
"15","KSPO대구","성인","일반","45","관리자","1등급","20241211","M","171.1","74.5","21",,"75","142","46.8","48",,,"18.1",,,,,,"25.4","56","45","11","238",,,,,,"64.4",,"41.0",,,,,,,,,,,,,,,,,
"1","삼척","성인","일반","23","관리자","참가","20241211","F","159.6","77.4","41.5",,"81","123","25","27.6",,,"11.1",,,,,,"30.4","32",,"12.79",,,,,,,"35.7",,,"90","120","146",,"32.5",,,,,,"0.423",,,,,,
"3","계룡","성인","일반","52","관리자","2등급","20241211","M","174.6","71.9","23.9",,"92","156","36.2","41.7",,,"14.5",,,,,,"23.6","38",,,"178",,,,,,"58.0",,,,,,,,"125","36.9",,,"0.356",,,,,,,
"1","KSPO대구","성인","일반","43","관리자","참가","20241211","M","168.4","59.6","21.1",,"98","138","44.1","45.5",,,"7.2",,,,,,"21.0","23","22","11.9","182",,,,,,"76.3",,"38.0",,,,,,,,,,,,,,,,,
"2","보은","성인","일반","31","관리자","2등급","20241211","M","178.1","84.8","15.3",,"96","146","54.2","51.9",,,"20",,,,,,"26.7","55",,,"248",,,,,,"63.9",,,,,,,,"108","42.0",,,"0.302",,,,,,,
"3","미추홀","어르신","일반","72","관리자","3등급","20241211","M","173.7","61.8","15.4","75","77","132","39.1","39.9",,,"0.7",,,,,,"20.5",,,,,"21",,"106","6.29","27.61","64.6",,,,,,,,,,,,,,,,,,,"39.9"
"1","KSPO아산(출장)","성인","출장","40","관리자","3등급","20241211","M","172.9","67.7","21.4",,"80","137","43.9","41.6",,,"8",,,,,,"22.6","46",,,,,,,,,"64.8",,,,,,,,"120","41.4",,,"0.349","0.535",,,,,,
"2","KSPO대구","성인","일반","46","관리자","1등급","20241211","M","179.7","84.5","21.6",,"83","151","55.6","59.4",,,"18.7",,,,,,"26.2","61","46","10.9","238",,,,,,"70.3",,"39.5",,,,,,,,,,,,,,,,,
"1","KSPO아산(출장)","성인","출장","47","관리자","2등급","20241211","M","172","66.2","15.3",,"79","137","47.2","43.8",,,"24.5",,,,,,"22.4","37",,,,,,,,,"71.3",,,,,,,,"94","43.8",,,"0.388","0.573",,,,,,
"2","KSPO대구","성인","일반","41","관리자","참가","20241211","F","150.7","58","35.2",,"91","147","24","27.8",,,"15.4",,,,,,"25.5","39","19","14","141",,,,,,"47.9",,"31.9",,,,,,,,,,,,,,,,,
"1","달서","청소년","일반","18","관리자","참가","20241211","M","170.9","64.74","21.7","82.1","75","115","37.2","41.3","25",,"11.5","19.83","0.552","42.225","16","42.961","22.2",,,,,,,,,,"63.8",,,"84","116","146",,"45.8",,,,,,,,,,,,
"1","KSPO송파","성인","일반","64","관리자","참가","20241211","M","161.9","73.9","30.8","93.4","82","133","32.4","33.9",,,"-14.9",,,,,,"28.2","4","10",,"128",,,,,,"45.9",,"31.6",,,,,,,,,,"0.428",,,,,,,
"1","KSPO대구","성인","일반","26","관리자","3등급","20241211","M","179.7","68.1","12.3",,"83","143","42.6","52.4",,,"5.7",,,,,,"21.1","40","42","10.7","233",,,,,,"76.9",,"42.6",,,,,,,,,,,,,,,,,
"1","KSPO송파","성인","일반","48","관리자","참가","20241211","F","164","67.2","37.3","92","73","126","26.1","27.1",,,"17.9",,,,,,"25.0","5","12",,"134",,,,,,"40.3",,"28.2",,,,,,,,,,"0.470",,,,,,,
"1","부천","성인","일반","33","관리자","참가","20241211","M","162.3","65.8","25.8",,"66","123","34.1","38",,,"8.1",,,,,,"25.0","32",,,,,,,,,"57.8",,,"95","113","133","155","43.7",,,,,"0.313","0.564",,,,,,
"1","스포원(금정)","성인","일반","19","관리자","참가","20241211","F","156.2","81.9","45.4",,"77","130","19.3","19.8",,,"-0.1",,,,,,"33.6","10","17",,,,,,,,"24.2",,"28.4",,,,,,,,,,"0.504","0.410",,,,,,
"4","KSPO대구","성인","일반","36","관리자","3등급","20241211","M","179.7","81.7","18.4",,"97","149","52.4","55.9",,,"8",,,,,,"25.3","55","50","10.3","246",,,,,,"68.4",,"41.7",,,,,,,,,,,,,,,,,
"1","포항","성인","일반","51","관리자","3등급","20241211","F","155.6","59.3","35.2",,"79","127","26.4","25.5",,,"17.7",,,,,,"24.5","37",,,"130",,,,,,"44.5",,,,,,,,"130","29.5",,,"0.308",,,,,,,
"1","KSPO아산(출장)","성인","출장","26","관리자","3등급","20241211","M","177.1","91.2","17.2",,"58","139","48.5","64.5",,,"15.5",,,,,,"29.1","41",,,,,,,,,"70.7",,,,,,,,"102","42.6",,,"0.338","0.564",,,,,,
"6","화성","어르신","일반","69","관리자","1등급","20241211","M","166.8","69.3","18.4",,"75","126","41.2","40.6",,,"13",,,,,,"24.9",,,,,"33",,"140","4.7","19.9","59.5",,,,,,,,,,,,,,,,,,,"41.2"
"2","화성","어르신","일반","69","관리자","참가","20241211","F","152.8","48.4","35.6",,"84","115","21.7","19.5",,,"7.3",,,,,,"20.7",,,,,"27",,"120","5.5","22.9","44.8",,,,,,,,,,,,,,,,,,,"21.7"
"1","KSPO대구","성인","일반","46","관리자","참가","20241211","M","173.9","67.8","17.5",,"95","153","45.8","43.7",,,"11.8",,,,,,"22.4","29","33","12.5","199",,,,,,"67.6",,"39.0",,,,,,,,,,,,,,,,,
"3","구미","성인","일반","20","관리자","1등급","20241211","M","183.9","77.8","8.5","76.6","65","131","53.7","54.3",,,"19.3",,,,,,"23.0","56",,,"277",,,,,,"69.8",,,,,,,,"82","50.5",,,"0.290",,,,,,,
"1","세종","성인","일반","51","관리자","참가","20241211","F","170.7","58","27.6","81.5","69","127","28.8","29.3",,,"17.8",,,,,,"19.9","6",,,"113",,,,,,"50.5",,,,,,,,"128","31.6",,,"0.299",,,,,,,
"3","구미","성인","일반","20","관리자","2등급","20241211","M","173.1","63.9","11.4","71.2","62","124","41.8","44.3",,,"15.8",,,,,,"21.3","55",,,"241",,,,,,"69.3",,,,,,,,"67","55.0",,,"0.328",,,,,,,
"1","제주","성인","일반","35","관리자","참가","20241211","F","167.4","71.8","35.2","94.9","93","129","29.7","29.3",,,"11.5",,,,,,"25.6","13","17","13.2","151",,,,,,"41.4",,"29.6",,,,,,,,,,,,,,,,,
"6","구미","성인","일반","20","관리자","참가","20241211","M","177","70.6","13.7","78.2","75","133","29.9","29.5",,,"24.5",,,,,,"22.5","56",,,"254",,,,,,"42.4",,,,,,,,"82","51.6",,,"0.318",,,,,,,
"1","제주","성인","일반","40","관리자","참가","20241211","F","160.6","50.1","19.1","69.1","73","117","29.7","29",,,"22.9",,,,,,"19.4","14","10","13.2","143",,,,,,"59.3",,"30.6",,,,,,,,,,,,,,,,,
"1","강릉","성인","일반","20","관리자","3등급","20241211","M","166","63.2","14.5","70.3","80","135","43.2","48",,,"8.8",,,,,,"22.9","51","64",,"228",,,,,,"75.9",,"49.2",,,,,,,,,,"0.282",,,,,,,
"1","KSPO아산(출장)","성인","출장","40","관리자","참가","20241211","M","170.5","82.6","30.8",,"86","158","47.6","41.1",,,"11.5",,,,,,"28.4","40",,,,,,,,,"57.6",,,,,,,,"124","37.3",,,"0.395","0.626",,,,,,
"2","제주","성인","일반","46","관리자","참가","20241211","F","155.3","55.4","32.6","80.1","92","137","25.8",,,,"22.4",,,,,,"23.0","7","12","13.7","118",,,,,,"46.6",,"30.0",,,,,,,,,,,,,,,,,
"1","KSPO아산(출장)","성인","출장","49","관리자","참가","20241211","M","171.5","65.6","14.9",,"86","147","49.6","55.1",,,"2",,,,,,"22.3","30",,,,,,,,,"84.0",,,,,,,,"108","41.3",,,"0.405","0.599",,,,,,
"1","시흥","성인","일반","29","관리자","참가","20241211","M","165.7","73.6","30.1","88.7","86","140","42.7","46.7",,,"9",,,,,,"26.8","45",,"11.4",,,,,,,"63.5",,,"86","122","142","164","42.7",,,,,,"0.559",,,,,,
"1","성남","성인","일반","55","관리자","3등급","20241211","F","157.4","51.2","25.4",,"85","137","22.6","22.8",,,"13.1",,,,,,"20.7","46",,,,,,,,,"44.5",,,,,,,,"98","34.9",,,"0.378","0.484",,,,,,
"1","KSPO아산(출장)","성인","출장","50","관리자","3등급","20241211","M","171.4","63.4","16.6",,"84","139","44.3","42.5",,,"12",,,,,,"21.6","31",,,,,,,,,"69.9",,,,,,,,"125","39.0",,,"0.377","0.518",,,,,,
