MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"2","제주","청소년","일반","18","관리자","참가","20240823","M","174.5","67.6","14","74.3","57","113","32.3","33.5",,"55","19.9","17.3","0.576","37.331","8","37.699","22.2",,"47",,,,,,,,"49.6",,"44.1",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","151.9","35.3",,"60.0",,,"14.6","14.1","22",,"5.5",,,,,,"15.3",,"62",,"130",,,,,,"41.4",,,,,,,,,,,,,,"0.39","31","2",,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","148.0","34.3",,"54.5",,,"14.7","15.2","42",,"10.5",,,,,,"15.7",,"55",,"119",,,,,,"44.3",,,,,,,,,,,,,,"0.37","25","2",,,
"2","화성","성인","일반","23","관리자","2등급","20240823","F","166.1","46.6","21.8",,"70","112","19.1","24.4",,,"28.6",,,,,,"16.9","32",,"12.9","165",,,,,,"52.4",,,,,,,,"100","42.5",,,,,,,,,,
"2","포천","성인","일반","60","관리자","3등급","20240823","M","173.9","75","24.6","87","78","158","32.1","43.6",,,"2.6",,,,,,"24.8","21",,,"146",,,,,,"58.1",,,,,,,,"124","34.3",,,"0.401",,,,,,,
"4","스포원(금정)","성인","일반","26","관리자","2등급","20240823","M","168.3","80.7","25.4",,"81","142","55","56.5",,,"13.6",,,,,,"28.5","56",,"9.8","211",,,,,,"70.0",,,"74","97","114","148","45.0",,,,,,,,,,,,
"3","안동","성인","일반","39","관리자","참가","20240823","M","171.9","78.8","26.6","86.5","91","157","46.4","47.5",,,"12.9",,,,,,"26.7","41",,,,,,,,,"60.3",,,,,,,,"135","36.9",,,"0.330","0.522",,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","149.0","42.3",,"75.0",,,"10.7","9.7","14",,"7.0",,,,,,"19.1",,"29",,"100",,,,,,"25.3",,,,,,,,,,,,,,"0.50","26","1",,,
"1","스포원(금정)","성인","일반","29","관리자","3등급","20240823","M","172.6","75.8","19.7",,"73","132","48.2","47.8",,,"7.3",,,,,,"25.4","44",,,"202",,,,,,"63.6",,,,,,,,"121","42.1",,,"0.363",,,,,,,
"2","수원","성인","일반","25","관리자","참가","20240823","F","175.5","52.4","18.2","64","53","93","30.9","31.8",,,"7.2",,,,,,"17.0","21",,,"161",,,,,,"60.7",,,,,,,,"130","38.0",,,"0.38",,,,,,,
"4","진천","성인","일반","24","관리자","1등급","20240823","F","167.5","52.3","24.1","60.5","71","111","29.4","31.9",,,"27.5",,,,,,"18.6","36",,"11.27",,,,,,,"61.0",,,,,,,,"110","39.9",,,,"0.497",,,,,,
"3","KSPO광주","성인","일반","27","관리자","3등급","20240823","M","179.7","84.4","21.3","95","83","124","56","58.8",,,"10.8",,,,,,"26.1","49",,"9.72","229",,,,,,"69.7",,,,,,,,"129","40.1",,,,,,,,,,
"1","수원","성인","일반","25","관리자","참가","20240823","F","162.3","57.9","35.4","69","77","112","25.4","27.4",,,"26.6",,,,,,"22.0","12",,,"119",,,,,,"47.3",,,,,,,,"145","33.5",,,"0.418",,,,,,,
"1","KSPO광주","성인","일반","27","관리자","참가","20240823","M","182.1","107.6","22.8","103","80","144","47.5","49.1",,,"4.1",,,,,,"32.4","52",,"9.14","220",,,,,,"45.6",,,,,,,,"98","39.7",,,,,,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","M","143.4","37.7",,"63",,,"13.0","16.6","20",,"13.5",,,,,,"18.3",,"48",,"160",,,,,,"44.0",,,,,,,,,,,,,,"0.44","27","6",,,
"3","동구(부산)","성인","일반","24","관리자","2등급","20240823","M","174.2","74.5","13.3","81","70","133","57.4","60.8",,,"15.9",,,,,,"24.6","50",,,"289",,,,,,"81.6",,,,,,,,"69","51.4",,,"0.318",,,,,,,
"2","화성","성인","일반","19","관리자","참가","20240823","M","170.6","87.4","33.6",,"78","138","39.4","40.6",,,"-4.3",,,,,,"30.0","43","30","11.2","194",,,,,,"46.5",,"37.7",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","154.1","49.7",,"72.9",,,"14.4","17.7","17",,"-10.0",,,,,,"20.9",,"96",,"160",,,,,,"35.6",,,,,,,,,,,,,,"0.47","29","3",,,
"3","마포","성인","일반","25","관리자","2등급","20240823","F","165","51.3","30.4","66","62","107","18.1","22.1",,,"16.5",,,,,,"18.8","29",,,,,,,,,"43.1",,,,,,,,"123","38.1",,,"0.316","0.481",,,,,,
"1","스포원(금정)","성인","일반","20","관리자","3등급","20240823","M","173.2","60.6","16.4",,"79","119","44","43.7",,,"28.3",,,,,,"20.2","43","44","9.7","233",,,,,,"72.6",,"44.8",,,,,,,,,,,,,,,,,
"2","수원","성인","일반","22","관리자","참가","20240823","F","163","50","30.2","68","74","116","21.9","29.7",,,"4",,,,,,"18.8","38","15","12.6","174",,,,,,"59.4",,"32.9",,,,,,,,,,,,,,,,,
"5","KSPO아산","성인","일반","39","관리자","참가","20240823","M","173.4","94.5","30.9","99","101","174","45.4","48.7",,,"3.3",,,,,,"31.4","39","32",,,,,,,,"51.5",,"35.5",,,,,,,,,,"0.342","0.513",,,,,,
"2","동구(광주)","성인","일반","25","관리자","2등급","20240823","F","166.9","53.1","30.6","65","56","114","24.5","22.9",,,"17.1",,,,,,"19.1","31",,,,,,,,,"46.1",,,,,,,,"121","38.1",,,"0.279","0.427",,,,,,
"2","사상","성인","일반","24","관리자","3등급","20240823","F","167.1","58.9","29.6","63","71","110","23.6","22.7",,,"21.7",,,,,,"21.1","31",,,"168",,,,,,"40.1",,,,,,,,"129","35.9",,,"0.363",,,,,,,
"1","창원마산회원","성인","일반","61","관리자","2등급","20240823","M","174","64.3","14.9","81","78","139","41.9","43.4",,,"19.6",,,,,,"21.2","28","37","11.46","193",,,,,,"67.5",,"39.3",,,,,,,,,,,,,,,,,
"1","KSPO아산","성인","일반","22","관리자","참가","20240823","M","180.9","58.4","6.7","67.9","83","140","51.7","46.2",,,"-20",,,,,,"17.8","33","41","11","251",,,,,,"88.5",,"44.1",,,,,,,,,,,,,,,,,
"3","광산","성인","일반","23","관리자","2등급","20240823","F","156.8","48.2","26.8","64","65","107","31.6","32.1",,,"17",,,,,,"19.6","39",,,"180",,,,,,"66.6",,,,,,,,"124","38.3",,,"0.290",,,,,,,
"3","익산","성인","일반","19","관리자","참가","20240823","M","164.4","75.5","30.7","85.7","63","129","40.3","49.7",,,"6.1",,,,,,"27.9","29","30",,,,,,,,"65.8",,"39.6",,,,,,,,,,"0.374","0.440",,,,,,
"1","순천","성인","일반","21","관리자","3등급","20240823","F","168.9","56.8","25.3","76.4","85","135","23.1","27",,,"27.4",,,,,,"19.9","32","22",,"171",,,,,,"47.5",,"34.1",,,,,,,,,,"0.347",,,,,,,
"5","나주","성인","일반","20","관리자","참가","20240823","M","180","86.6","21.2","83","78","138","45","48.6",,,"8.3",,,,,,"26.7","40","47","9.27","235",,,,,,"56.1",,"41.5",,,,,,,,,,,,,,,,,
"3","양평","성인","일반","20","관리자","2등급","20240823","M","182.9","82.2","19.7",,"85","134","53","48.4",,,"16.4",,,,,,"24.6","60",,"9.78","226",,,,,,"64.5",,,,,,,,"108","45.6",,,,,,,,,,
"1","순천","성인","일반","20","관리자","참가","20240823","F","150.7","47.9","27.9","71.4","798","120","23.6","26.3",,,"8.2",,,,,,"21.1","39",,,"187",,,,,,"54.9",,,"99","130","160",,"37.8",,,,,"0.354",,,,,,,
"2","포항","성인","일반","27","관리자","참가","20240823","F","168.1","56.2","31.8",,"73","119","25.2","28.7",,,"14.8",,,,,,"19.9","16",,,"144",,,,,,"51.1",,,"85","124","154",,"37.2",,,,,"0.254",,,,,,,
"1","오산","성인","일반","20","관리자","참가","20240823","M","180.6","92.4","29.7","103.6","995","149","33.1","36.2",,,"2.4",,,,,,"28.3","46",,,,,,,,,"39.2",,,,,,,,"140","38.5",,,"0.349","0.539",,,,,,
"1","강북","성인","일반","29","관리자","참가","20240823","F","171.7","50.80","23.7","62","63","105","29.5","30.8",,,,,,,,,"17.2","35",,,,,,,,,"60.6",,,"87","115","134",,"41.3",,,,,"0.399","0.406",,,,,,
"2","천안","성인","일반","22","관리자","3등급","20240823","F","164.2","48.8","33.5",,"52","100","22.5","29.3",,,"17.1",,,,,,"18.1","24",,,,,,,,,"60.0",,,,,,,,"105","41.4",,,"0.380","0.440",,,,,,
"2","천안","성인","일반","22","관리자","2등급","20240823","F","166.0","52.7","32.3",,"71","118","20.5","24.2",,,"24.4",,,,,,"19.1","35",,,,,,,,,"45.9",,,,,,,,"124","38.3",,,"0.276","0.465",,,,,,
"1","동구(인천)","성인","일반","38","관리자","3등급","20240823","M","163.3","63","16.9",,"69","117","41.8","43.9",,,"22",,,,,,"23.6","37","42",,"235",,,,,,"69.7",,"42.7",,,,,,,,,,"0.312",,,,,,,
"2","양평","성인","일반","24","관리자","참가","20240823","M","177.7","83.4","28.6",,"94","157","42.6","49",,,"11.6",,,,,,"26.4","48",,,"207",,,,,,"58.8",,,,,,,,"136","39.9",,,"0.364",,,,,,,
"2","천안","성인","일반","22","관리자","3등급","20240823","F","175.2","62.6","29.7",,"70","143","26.3","31.8",,,"11.7",,,,,,"20.4","35",,,,,,,,,"50.8",,,,,,,,"149","33.7",,,"0.325","0.489",,,,,,
"2","성동","성인","일반","21","관리자","3등급","20240823","F","175.2","57.5","23.6",,"73","130","18.2","24.5",,,"10.8",,,,,,"18.7","36",,"11.25","186",,,,,,"42.6",,,"94","119","145",,"39.4",,,,,,,,,,,,
"2","양평","성인","일반","26","관리자","3등급","20240823","F","173.1","69.3","25.9",,"95","128","39.9","36.9",,,"21.4",,,,,,"23.1","41",,"11.3","193",,,,,,"57.6",,,,,,,,"135","32.8",,,,,,,,,,
"1","서초","성인","일반","25","관리자","참가","20240823","F","166.3","55.3","32.4","59.5","79","105","22.8","24.7",,,"11.6",,,,,,"20.0","15",,,"126",,,,,,"44.7",,,,,,,,"144","34.7",,,"0.463",,,,,,,
"1","성동","성인","일반","22","관리자","3등급","20240823","F","162.6","45.9","22.1",,"65","105","24.2","26.7",,,"22.2",,,,,,"17.4","24",,,,,,,,,"58.2",,,"90","120","149",,"40.5",,,,,"0.221","0.353",,,,,,
"1","서구(대전)","청소년","일반","18","관리자","3등급","20240823","F","165.9","65.4","32.2",,"62","117","29.4","29.5",,"37","24.5","26.22","0.465","55.769","6","56.045","23.8",,,,,,,,,,"45.1",,,"88","133","163",,"34.6",,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","156.0","35.7",,"58",,,"17.1","17","36",,"15.0",,,,,,"14.7",,"60",,"130",,,,,,"47.9",,,,,,,,,,,,,,"0.37","27","1",,,
"2","KSPO송파","성인","일반","24","관리자","참가","20240823","F","169.3","58.5","29.8","76","68","113","26","28.6",,,"14.3",,,,,,"20.4","22",,,"138",,,,,,"48.9",,,"77","108","139",,"38.8",,,,,"0.328",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","147.7","36.4",,"60",,,"18.4","20.3","16",,"23.0",,,,,,"16.7",,"91",,"155",,,,,,"55.8",,,,,,,,,,,,,,"0.41","37","5",,,
"1","동구(인천)","성인","일반","37","관리자","참가","20240823","F","155.6","68.1","37.1",,"81","132","26.6","27.8",,,"19.1",,,,,,"28.1","18","12",,,,,,,,"40.8",,"28.4",,,,,,,,,,"0.410","0.413",,,,,,
"3","포천","청소년","일반","18","관리자","3등급","20240823","M","171.8","89.1","23.4","86","59","112","48.4","49.7","54",,"14.2","18.06","0.614","48.655","6","48.931","30.2",,"50",,,,,,,,"55.8",,"40.5",,,,,,,,,,,,,,,,,
"2","서대문","성인","일반","27","관리자","3등급","20240823","F","161.4","44.2","17.2",,"80","120","26.4","28.5",,,"13.4",,,,,,"17.0","28","19","13.58","143",,,,,,"64.5",,"34.8",,,,,,,,,,,,,,,,,
"1","KSPO송파","성인","일반","23","관리자","2등급","20240823","F","161.1","50.4","24.3","72.9","82","134","24.8","23.4",,,"16.7",,,,,,"19.4","42",,,"177",,,,,,"49.2",,,,,,,,"132","37.2",,,"0.325",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","148.1","41.5",,"69",,,"19.7","22.5","16",,"13.0",,,,,,"18.9",,"44",,"120",,,,,,"54.2",,,,,,,,,,,,,,"0.47","27","5",,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","139.3","31.9",,"59.5",,,"14","12.5","25",,"16.0",,,,,,"16.4",,"92",,"117",,,,,,"43.9",,,,,,,,,,,,,,"0.43","33","2",,,
"2","서대문","성인","일반","21","관리자","2등급","20240823","M","178.9","85.4","22.4",,"80","120","53.2","67.4",,,"15.2",,,,,,"26.7","48","54","9.95","232",,,,,,"78.9",,"43.3",,,,,,,,,,,,,,,,,
"2","서대문","성인","일반","26","관리자","2등급","20240823","F","160.8","51.9","28.6",,"80","120","24.9","24.4",,,"21",,,,,,"20.1","32","24","12.29","146",,,,,,"48.0",,"35.1",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","145.3","28.2",,"59",,,"10","11.4","18",,"3.0",,,,,,"13.4",,"46",,"160",,,,,,"40.4",,,,,,,,,,,,,,"0.41","23","5",,,
"2","서대문","성인","일반","29","관리자","3등급","20240823","F","166.4","59.3","26.3",,"80","120","32","32.1",,,"26",,,,,,"21.4","37","18","12.27","162",,,,,,"54.1",,"32.1",,,,,,,,,,,,,,,,,
"2","KSPO송파별관(어르신)","어르신","일반","74","관리자","참가","20240823","M","161.3","71","30.6",,"55","156","25","29.7",,,"1.1",,,,,,"27.3",,,,,"28",,"120","4.99","19.15","41.8",,,,,,,,,,,,,,,,,,,"29.7"
"2","포항","성인","일반","42","관리자","참가","20240823","M","171.4","86.3","31.1",,"93","144","29.3","51.2",,,"7.6",,,,,,"29.4","44",,,"212",,,,,,"59.3",,,,,,,,"108","38.4",,,"0.221",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","133.5","24.5",,"54",,,"12.1","13.1","2",,"21.5",,,,,,"13.7",,"100",,"144",,,,,,"53.5",,,,,,,,,,,,,,"0.40","29","0",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","162.9","55.5",,"79",,,"20.8","20.9","15",,"3.5",,,,,,"20.9",,"69",,"145",,,,,,"37.7",,,,,,,,,,,,,,"0.48","35","0",,,
"3","청주","성인","일반","23","관리자","3등급","20240823","M","171.1","62.2","11.5","71","72","121","38.3","43.2",,,"12.6",,,,,,"21.2","46","63","10.7","218",,,,,,"69.5",,"48.8",,,,,,,,,,,,,,,,,
"3","사천","성인","일반","29","관리자","1등급","20240823","F","154.6","48.1","30.1",,"74","127","26.5","30.3",,,"27.2",,,,,,"20.1","41",,,"183",,,,,,"63.0",,,,,,,,"130","36.3",,,"0.327",,,,,,,
"1","KSPO송파별관(어르신)","어르신","일반","68","관리자","2등급","20240823","M","171.1","65.9","20.5",,"88","155","43.4","44.2",,,"13.2",,,,,,"22.5",,,,,"26",,"120","4.88","19.62","67.1",,,,,,,,,,,,,,,,,,,"44.2"
"1","성남","유소년","출장","11","관리자","참가","20240823","F","148.0","34.4",,"62",,,"14.9","15","6",,"15.0",,,,,,"15.7",,"48",,"140",,,,,,"43.6",,,,,,,,,,,,,,"0.42","35","0",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","152.3","48.5",,"75",,,"17","15","0",,"4.0",,,,,,"20.9",,"62",,"102",,,,,,"35.1",,,,,,,,,,,,,,"0.49","31","0",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","145.8","34.3",,"63",,,"16.4","15.8","15",,"24.5",,,,,,"16.1",,"53",,"137",,,,,,"47.8",,,,,,,,,,,,,,"0.43","32","0",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","151.9","35.5",,"62",,,"11.2","11.6","13",,"11.2",,,,,,"15.4",,"36",,"115",,,,,,"32.7",,,,,,,,,,,,,,"0.41","32","0",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","141.7","26.0",,"55.0",,,"12.1","15.6","9",,"1.0",,,,,,"12.9",,"67",,"130",,,,,,"60.0",,,,,,,,,,,,,,"0.39","36","2",,,
"1","마포","성인","일반","37","관리자","참가","20240823","M","179.4","121.7","38.4",,"81","131","37.8","44.2",,,"7.2",,,,,,"37.8","10",,,"151",,,,,,"36.3",,,,,,,,"130","29.2",,,"0.368",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","132.0","22.8",,"55",,,"11.9","12.8","17",,"18.7",,,,,,"13.1",,"66",,"115",,,,,,"56.1",,,,,,,,,,,,,,"0.42","31","0",,,
"1","마포","성인","일반","27","관리자","3등급","20240823","M","183.2","84.7","14",,"75","137","48.9","47.2",,,"10.5",,,,,,"25.2","38",,,,,,,,,"57.7",,,,,,,,"97","45.0",,,"0.314","0.601",,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","148.8","49.5",,"75.8",,,"14.2","13.9","19",,"11.5",,,,,,"22.4",,"47",,"130",,,,,,"28.7",,,,,,,,,,,,,,"0.51","35","1",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","147.1","36.5",,"56.1",,,"15.1","16.2","22",,"3.4",,,,,,"16.9",,"83",,"185",,,,,,"44.4",,,,,,,,,,,,,,"0.38","36","5",,,
"3","중구(서울)","성인","일반","29","관리자","3등급","20240823","F","168.7","55.2","26","78.5","60","114","23.1","25.2",,,"9.8",,,,,,"19.4","26",,,,,,,,,"45.7",,,,,,,,"114","37.8",,,"0.370","0.519",,,,,,
"2","포항","성인","일반","52","관리자","참가","20240823","M","176.3","87","27.9",,"95","136","33.3","39.1",,,"1.7",,,,,,"28.0","24",,,"154",,,,,,"44.9",,,,,,,,"113","35.5",,,"0.479",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","143.7","35.7",,"61.5",,,"12.9","15.7","20",,"7.0",,,,,,"17.3",,"14",,"134",,,,,,"44.0",,,,,,,,,,,,,,"0.43","39","11",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","144.9","45.6",,"77",,,"18.1","15.4","9",,"10.0",,,,,,"21.7",,"42",,"128",,,,,,"39.7",,,,,,,,,,,,,,"0.53","20","0",,,
"2","중구(서울)","성인","일반","23","관리자","참가","20240823","F","169.6","49.9","25.4","69.5","49","121","20.4","19.7",,,"3.1",,,,,,"17.3","9",,,,,,,,,"40.9",,,,,,,,"141","37.1",,,"0.367",,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","157.5","62.8",,"79.5",,,"20.9","23.7","10",,"24.5",,,,,,"25.3",,"29",,"100",,,,,,"37.7",,,,,,,,,,,,,,"0.50","31","4",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","142.9","30.9",,"60",,,"18.2","17.1","14",,"12.7",,,,,,"15.1",,"90",,"181",,,,,,"58.9",,,,,,,,,,,,,,"0.42","31","1",,,
"2","서대문","성인","일반","26","관리자","3등급","20240823","F","168.5","49.4","21.2",,"86","157","29.7","29",,,"20.0",,,,,,"17.4","24","19","11.36","146",,,,,,"60.1",,"34.2",,,,,,,,,,,,,,,,,
"3","서대문","성인","일반","24","관리자","3등급","20240823","F","159.3","47.2","31.1",,"74","123","30.5","27.6",,,"14.8",,,,,,"18.6","25","30","12.08","146",,,,,,"64.6",,"37.8",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","148.1","43.1",,"65",,,"20","20","25",,"18.5",,,,,,"19.7",,"51",,"147",,,,,,"46.4",,,,,,,,,,,,,,"0.44","35","8",,,
"1","익산","성인","일반","19","관리자","참가","20240823","M","174.7","82.9","26.4","88","68","125","39.4","49",,,"10.2",,,,,,"27.2","35","28","10.53","205",,,,,,"59.1",,"37.8",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","144.1","43.1",,"71.0",,,"13.1","12.9","13",,"-15.0",,,,,,"20.8",,"1",,"133",,,,,,"30.4",,,,,,,,,,,,,,"0.49","17","3",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","149.8","32.6",,"58.5",,,"13","14.6","14",,"5.2",,,,,,"14.5",,"60",,"156",,,,,,"44.8",,,,,,,,,,,,,,"0.39","32","5",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","139.0","34",,"60.0",,,"13.4","15.9","10",,"2.0",,,,,,"17.6",,"49",,"150",,,,,,"46.8",,,,,,,,,,,,,,"0.43","25","7",,,
"1","서구(대전)","청소년","일반","18","관리자","1등급","20240823","M","181.7","76.6","10.8",,"62","136","47.5","55.5","60",,"16.5","16.95","0.676","41.179","17","41.961","23.2",,"64",,,,,,,,"72.5",,"46.9",,,,,,,,,,,,,,,,,
"3","서대문","성인","일반","24","관리자","3등급","20240823","F","162.0","51.6","27.4",,"83","123","24.9","31",,,"26.7",,,,,,"19.7","32","21","11.35","154",,,,,,"60.1",,"34.4",,,,,,,,,,,,,,,,,
"1","서대문","성인","일반","23","관리자","참가","20240823","F","166.3","64.1","38.9",,"71","106","25.2","29.2",,,"10.4",,,,,,"23.2","25","17","12.36","120",,,,,,"45.6",,"31.3",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","148.6","32.7",,"58.0",,,"13.6","13.3","5",,"11.3",,,,,,"14.8",,"61",,"120",,,,,,"41.6",,,,,,,,,,,,,,"0.39","31","6",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","138.7","41.0",,"67",,,"17.3","18.2","7",,"6.0",,,,,,"21.3",,"31",,"110",,,,,,"44.4",,,,,,,,,,,,,,"0.48","24","1",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","141.8","50.0",,"79",,,"16.4","14.9","0",,"1.5",,,,,,"24.9",,"36",,"100",,,,,,"32.8",,,,,,,,,,,,,,"0.56","27","3",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","151.5","47.1",,"78",,,"16.8","16.3","8",,"14.5",,,,,,"20.5",,"48",,"100",,,,,,"35.7",,,,,,,,,,,,,,"0.51","28","5",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","137.9","31.6",,"52.7",,,"13.8","15.6","17",,"11.5",,,,,,"16.6",,"100",,"168",,,,,,"49.4",,,,,,,,,,,,,,"0.38","35","8",,,
"7","영동","성인","일반","23","관리자","3등급","20240823","F","169.6","53.8","32.9",,"72","129","20.8","19.8",,,"16.7",,,,,,"18.7","25",,,,,,,,,"38.7",,,,,,,,"115","39.3",,,"0.362","0.427",,,,,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","F","143.6","38.4",,"64",,,"16.7","15.9","20",,"12.0",,,,,,"18.6",,"65",,"129",,,,,,"43.5",,,,,,,,,,,,,,"0.45","37","9",,,
"3","포천","성인","일반","19","관리자","참가","20240823","F","159.2","57.5","31.2","73","90","140","23.8","27.3",,,"7.3",,,,,,"22.7","37","31","10.77","185",,,,,,"47.5",,"36.6",,,,,,,,,,,,,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","147.1","55.6",,"83",,,"18.9","18.3","10",,"7.5",,,,,,"25.7",,"37",,"146",,,,,,"34.0",,,,,,,,,,,,,,"0.56","28","4",,,
"2","서구(대전)","성인","일반","24","관리자","3등급","20240823","F","171.5","59.4","36.1",,"67","101","23.6","27.6",,,"11.3",,,,,,"20.2","37",,,,,,,,,"46.5",,,"86","124","157",,"36.6",,,,,"0.385","0.477",,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","139.4","28.9",,"54.0",,,"9.7","11.4","10",,"5.5",,,,,,"14.9",,"35",,"149",,,,,,"39.4",,,,,,,,,,,,,,"0.39","30","7",,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","M","138.5","35.2",,"64.8",,,"14.1","14.2","50",,"13.0",,,,,,"18.4",,"73",,"171",,,,,,"40.3",,,,,,,,,,,,,,"0.47","33","11",,,
"2","천안","성인","일반","21","관리자","3등급","20240823","F","171.3","62.6","32.4",,"74","127","24.3","27.3",,,"21.8",,,,,,"21.3","23",,,,,,,,,"43.6",,,,,,,,"138","34.8",,,"0.404","0.464",,,,,,
"1","성남","유소년","출장","11","관리자","참가","20240823","M","144.3","30.3",,"60",,,"20.5","18.7","20",,"-3.0",,,,,,"14.6",,,,"170",,,,,,"67.7",,,,,,,,,,,,,,"0.42","41","6",,,
"1","성남","유소년","출장","11","관리자","3등급","20240823","M","143.8","32.5",,"61.8",,,"17.4","17.4","29",,"10.5",,,,,,"15.7",,"72",,"142",,,,,,"53.5",,,,,,,,,,,,,,"0.43","23","2",,,
"1","성남","유소년","출장","11","관리자","참가","20240823","F","142.4","28.6",,"59",,,"9.2","9.7","12",,"3.9",,,,,,"14.1",,"32",,"130",,,,,,"33.9",,,,,,,,,,,,,,"0.41","29","1",,,
